,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
2630,2630,8,the,O,DT
2631,2631,8,invitation,O,NN
2632,2632,8,of,O,IN
2633,2633,8,"Bhima,",B-PER,NNP
2634,2634,8,the,O,DT
2635,2635,8,king,O,NN
2636,2636,8,(of,O,NN
2637,2637,8,Ayodhya),O,NNP
2638,2638,8,entered,O,VBD
2639,2639,8,the,O,DT
2640,2640,8,city,O,NN
2641,2641,8,of,O,IN
2642,2642,8,"Kundina,",O,NNP
2643,2643,8,filling,O,VBG
2644,2644,8,with,O,IN
2645,2645,8,the,O,DT
2646,2646,8,rattle,O,NN
2647,2647,8,of,O,IN
2648,2648,8,his,O,PRP$
2649,2649,8,car,O,NN
2650,2650,8,all,O,PDT
2651,2651,8,the,O,DT
2652,2652,8,ten,O,JJ
2653,2653,8,"points,",O,NN
2654,2654,8,direct,O,JJ
2655,2655,8,and,O,CC
2656,2656,8,"transverse,",O,NN
2657,2657,8,of,O,IN
2658,2658,8,the,O,DT
2659,2659,8,horizon.,O,NN
2660,2660,8,And,O,CC
2661,2661,8,the,O,DT
2662,2662,8,steeds,O,NNS
2663,2663,8,of,O,IN
2664,2664,8,Nala,B-PER,NNP
2665,2665,8,that,O,WDT
2666,2666,8,were,O,VBD
2667,2667,8,in,O,IN
2668,2668,8,that,O,DT
2669,2669,8,city,O,NN
2670,2670,8,heard,O,NN
2671,2671,8,that,O,IN
2672,2672,8,"sound,",O,NN
2673,2673,8,and,O,CC
2674,2674,8,hearing,O,VBG
2675,2675,8,it,O,PRP
2676,2676,8,they,O,PRP
2677,2677,8,became,O,VBD
2678,2678,8,delighted,O,VBN
2679,2679,8,as,O,IN
2680,2680,8,they,O,PRP
2681,2681,8,used,O,VBD
2682,2682,8,to,O,TO
2683,2683,8,be,O,VB
2684,2684,8,in,O,IN
2685,2685,8,the,O,DT
2686,2686,8,presence,O,NN
2687,2687,8,of,O,IN
2688,2688,8,Nala,B-PER,NNP
2689,2689,8,himself.,O,NN
2690,2690,8,And,O,CC
2691,2691,8,Damayanti,B-PER,NNP
2692,2692,8,also,O,RB
2693,2693,8,heard,O,VBD
2694,2694,8,the,O,DT
2695,2695,8,sound,O,NN
2696,2696,8,of,O,IN
2697,2697,8,that,O,DT
2698,2698,8,car,O,NN
2699,2699,8,driven,O,VBN
2700,2700,8,by,O,IN
2701,2701,8,"Nala,",B-PER,NNP
2702,2702,8,like,O,IN
2703,2703,8,the,O,DT
2704,2704,8,deep,O,JJ
2705,2705,8,roar,O,NN
2706,2706,8,of,O,IN
2707,2707,8,the,O,DT
2708,2708,8,clouds,O,NN
2709,2709,8,in,O,IN
2710,2710,8,the,O,DT
2711,2711,8,rainy,O,NN
2712,2712,8,season.,O,NN
2713,2713,8,And,O,CC
2714,2714,8,Bhima,B-PER,NNP
2715,2715,8,and,O,CC
2716,2716,8,the,O,DT
2717,2717,8,steeds,O,NNS
2718,2718,8,(of,O,VBP
2719,2719,8,Nala),O,NNP
2720,2720,8,regarded,O,VBD
2721,2721,8,the,O,DT
2722,2722,8,clatter,O,NN
2723,2723,8,of,O,IN
2724,2724,8,that,O,DT
2725,2725,8,car,O,NN
2726,2726,8,to,O,TO
2727,2727,8,be,O,VB
2728,2728,8,like,O,IN
2729,2729,8,that,O,DT
2730,2730,8,which,O,WDT
2731,2731,8,they,O,PRP
2732,2732,8,used,O,VBD
2733,2733,8,to,O,TO
2734,2734,8,hear,O,VB
2735,2735,8,in,O,IN
2736,2736,8,days,O,NNS
2737,2737,8,of,O,IN
2738,2738,8,yore,O,NN
2739,2739,8,when,O,WRB
2740,2740,8,king,O,VBG
2741,2741,8,Nala,B-PER,NNP
2742,2742,8,himself,O,PRP
2743,2743,8,urged,O,VBD
2744,2744,8,his,O,PRP$
2745,2745,8,own,O,JJ
2746,2746,8,steeds.,O,NN
2747,2747,8,And,O,CC
2748,2748,8,the,O,DT
2749,2749,8,peacocks,O,NNS
2750,2750,8,on,O,IN
2751,2751,8,the,O,DT
2752,2752,8,"terraces,",O,NN
2753,2753,8,and,O,CC
2754,2754,8,the,O,DT
2755,2755,8,elephants,O,NNS
2756,2756,8,in,O,IN
2757,2757,8,the,O,DT
2758,2758,8,"stables,",O,NN
2759,2759,8,and,O,CC
2760,2760,8,the,O,DT
2761,2761,8,horses,O,NNS
2762,2762,8,"also,",O,VBP
2763,2763,8,all,O,DT
2764,2764,8,heard,O,VBP
2765,2765,8,the,O,DT
2766,2766,8,rattle,O,NN
2767,2767,8,of,O,IN
2768,2768,8,Rituparna's,B-PER,NNP
2769,2769,8,car.,O,NN
2770,2770,8,And,O,CC
2771,2771,8,hearing,O,VBG
2772,2772,8,the,O,DT
2773,2773,8,"sound,",O,NN
2774,2774,8,so,O,RB
2775,2775,8,like,O,IN
2776,2776,8,the,O,DT
2777,2777,8,roar,O,NN
2778,2778,8,of,O,IN
2779,2779,8,the,O,DT
2780,2780,8,"clouds,",O,NN
2781,2781,8,the,O,DT
2782,2782,8,elephants,O,NNS
2783,2783,8,and,O,CC
2784,2784,8,the,O,DT
2785,2785,8,"peacocks,",O,NN
2786,2786,8,O,O,NNP
2787,2787,8,"king,",O,NN
2788,2788,8,began,O,VBD
2789,2789,8,to,O,TO
2790,2790,8,utter,O,VB
2791,2791,8,their,O,PRP$
2792,2792,8,"cries,",O,NN
2793,2793,8,facing,O,NN
2794,2794,8,that,O,IN
2795,2795,8,"direction,",O,NN
2796,2796,8,and,O,CC
2797,2797,8,filled,O,VBN
2798,2798,8,with,O,IN
2799,2799,8,delight,O,NN
2800,2800,8,such,O,JJ
2801,2801,8,as,O,IN
2802,2802,8,they,O,PRP
2803,2803,8,experience,O,VBP
2804,2804,8,when,O,WRB
2805,2805,8,they,O,PRP
2806,2806,8,hear,O,VBP
2807,2807,8,the,O,DT
2808,2808,8,actual,O,JJ
2809,2809,8,roar,O,NN
2810,2810,8,of,O,IN
2811,2811,8,the,O,DT
2812,2812,8,clouds.,O,NN
2813,2813,8,And,O,CC
2814,2814,8,Damayanti,B-PER,NNP
2815,2815,8,"said,",O,NN
2816,2816,8,'Because,O,IN
2817,2817,8,the,O,DT
2818,2818,8,rattle,O,NN
2819,2819,8,of,O,IN
2820,2820,8,his,O,PRP$
2821,2821,8,car,O,NN
2822,2822,8,filling,O,VBG
2823,2823,8,the,O,DT
2824,2824,8,whole,O,JJ
2825,2825,8,"earth,",O,NN
2826,2826,8,gladdens,O,NNS
2827,2827,8,my,O,PRP$
2828,2828,8,"heart,",O,NN
2829,2829,8,it,O,PRP
2830,2830,8,must,O,MD
2831,2831,8,be,O,VB
2832,2832,8,King,O,NNP
2833,2833,8,Nala,B-PER,NNP
2834,2834,8,(that,O,NNP
2835,2835,8,has,O,VBZ
2836,2836,8,come).,O,NN
2837,2837,8,If,O,IN
2838,2838,8,I,O,PRP
2839,2839,8,do,O,VBP
2840,2840,8,not,O,RB
2841,2841,8,see,O,VB
2842,2842,8,"Nala,",B-PER,NNP
2843,2843,8,of,O,IN
2844,2844,8,face,O,NN
2845,2845,8,bright,O,NN
2846,2846,8,as,O,IN
2847,2847,8,the,O,DT
2848,2848,8,"moon,",O,NN
2849,2849,8,that,O,WDT
2850,2850,8,hero,O,NN
2851,2851,8,with,O,IN
2852,2852,8,countless,O,JJ
2853,2853,8,"virtues,",O,NN
2854,2854,8,I,O,PRP
2855,2855,8,shall,O,MD
2856,2856,8,certainly,O,RB
2857,2857,8,die.,O,VB
2858,2858,8,If,O,IN
2859,2859,8,I,O,PRP
2860,2860,8,am,O,VBP
2861,2861,8,not,O,RB
2862,2862,8,clasped,O,VBN
2863,2863,8,today,O,NN
2864,2864,8,in,O,IN
2865,2865,8,that,O,DT
2866,2866,8,hero's,O,NN
2867,2867,8,thrilling,O,VBG
2868,2868,8,"embrace,",O,NN
2869,2869,8,I,O,PRP
2870,2870,8,shall,O,MD
2871,2871,8,certainly,O,RB
2872,2872,8,cease,O,VB
2873,2873,8,to,O,TO
2874,2874,8,be.,O,VB
2875,2875,8,If,O,IN
2876,2876,8,Naishadha,B-PER,NNP
2877,2877,8,with,O,IN
2878,2878,8,voice,O,NN
2879,2879,8,deep,O,RB
2880,2880,8,as,O,IN
2881,2881,8,that,O,DT
2882,2882,8,of,O,IN
2883,2883,8,the,O,DT
2884,2884,8,clouds,O,NNS
2885,2885,8,doth,O,MD
2886,2886,8,not,O,RB
2887,2887,8,come,O,VB
2888,2888,8,to,O,TO
2889,2889,8,me,O,PRP
2890,2890,8,"today,",O,VB
2891,2891,8,I,O,PRP
2892,2892,8,shall,O,MD
2893,2893,8,enter,O,VB
2894,2894,8,into,O,IN
2895,2895,8,a,O,DT
2896,2896,8,pyre,O,NN
2897,2897,8,of,O,IN
2898,2898,8,golden,O,JJ
2899,2899,8,brilliance.,O,NN
2900,2900,8,If,O,IN
2901,2901,8,that,O,DT
2902,2902,8,foremost,O,NN
2903,2903,8,of,O,IN
2904,2904,8,"kings,",O,NN
2905,2905,8,powerful,O,JJ
2906,2906,8,as,O,IN
2907,2907,8,a,O,DT
2908,2908,8,lion,O,NN
2909,2909,8,and,O,CC
2910,2910,8,gifted,O,VBN
2911,2911,8,with,O,IN
2912,2912,8,the,O,DT
2913,2913,8,strength,O,NN
2914,2914,8,of,O,IN
2915,2915,8,an,O,DT
2916,2916,8,infuriated,O,JJ
2917,2917,8,"elephant,",O,NN
2918,2918,8,doth,O,VBZ
2919,2919,8,not,O,RB
2920,2920,8,present,O,JJ
2921,2921,8,himself,O,PRP
2922,2922,8,before,O,IN
2923,2923,8,"me,",O,NN
2924,2924,8,I,O,PRP
2925,2925,8,shall,O,MD
2926,2926,8,certainly,O,RB
2927,2927,8,cease,O,VB
2928,2928,8,to,O,TO
2929,2929,8,live.,O,VB
2930,2930,8,I,O,PRP
2931,2931,8,do,O,VBP
2932,2932,8,not,O,RB
2933,2933,8,remember,O,VB
2934,2934,8,a,O,DT
2935,2935,8,single,O,JJ
2936,2936,8,untruth,O,NN
2937,2937,8,in,O,IN
2938,2938,8,"him,",O,NN
2939,2939,8,or,O,CC
2940,2940,8,a,O,DT
2941,2941,8,single,O,JJ
2942,2942,8,wrong,O,JJ
2943,2943,8,done,O,VBN
2944,2944,8,by,O,IN
2945,2945,8,him,O,PRP
2946,2946,8,to,O,TO
2947,2947,8,others.,O,VB
2948,2948,8,Never,O,RB
2949,2949,8,hath,O,NN
2950,2950,8,he,O,PRP
2951,2951,8,spoken,O,VBD
2952,2952,8,an,O,DT
2953,2953,8,untruth,O,JJ
2954,2954,8,even,O,RB
2955,2955,8,in,O,IN
2956,2956,8,jest.,O,NN
2957,2957,8,"Oh,",O,NNP
2958,2958,8,my,O,PRP$
2959,2959,8,Nala,B-PER,NNP
2960,2960,8,is,O,VBZ
2961,2961,8,exalted,O,VBN
2962,2962,8,and,O,CC
2963,2963,8,forgiving,O,VBG
2964,2964,8,and,O,CC
2965,2965,8,heroic,O,NN
2966,2966,8,and,O,CC
2967,2967,8,magnificent,O,NN
2968,2968,8,and,O,CC
2969,2969,8,superior,O,JJ
2970,2970,8,to,O,TO
2971,2971,8,all,O,DT
2972,2972,8,other,O,JJ
2973,2973,8,"kings,",O,NN
2974,2974,8,and,O,CC
2975,2975,8,faithful,O,NN
2976,2976,8,to,O,TO
2977,2977,8,his,O,PRP$
2978,2978,8,marriage,O,NN
2979,2979,8,vow,O,NN
2980,2980,8,and,O,CC
2981,2981,8,like,O,IN
2982,2982,8,unto,O,IN
2983,2983,8,a,O,DT
2984,2984,8,eunuch,O,JJ
2985,2985,8,in,O,IN
2986,2986,8,respect,O,NN
2987,2987,8,of,O,IN
2988,2988,8,other,O,JJ
2989,2989,8,females.,O,NN
2990,2990,8,Night,O,NNP
2991,2991,8,and,O,CC
2992,2992,8,day,O,NN
2993,2993,8,dwelling,O,VBG
2994,2994,8,upon,O,IN
2995,2995,8,his,O,PRP$
2996,2996,8,"perceptions,",O,NN
2997,2997,8,my,O,PRP$
2998,2998,8,"heart,",O,NN
2999,2999,8,in,O,IN
3000,3000,8,absence,O,NN
3001,3001,8,of,O,IN
3002,3002,8,that,O,DT
3003,3003,8,dear,O,JJ
3004,3004,8,"one,",O,NN
3005,3005,8,is,O,VBZ
3006,3006,8,about,O,IN
3007,3007,8,to,O,TO
3008,3008,8,burst,O,VB
3009,3009,8,in,O,IN
3010,3010,8,grief.',O,NN
3011,3011,9,"""Thus",O,RB
3012,3012,9,bewailing,O,NN
3013,3013,9,as,O,IN
3014,3014,9,if,O,IN
3015,3015,9,devoid,O,NN
3016,3016,9,of,O,IN
3017,3017,9,"sense,",O,JJ
3018,3018,9,"Damayanti,",B-PER,NNP
3019,3019,9,O,O,NNP
3020,3020,9,"Bharata,",O,NNP
3021,3021,9,ascended,O,VBD
3022,3022,9,the,O,DT
3023,3023,9,terrace,O,NN
3024,3024,9,(of,O,NNP
3025,3025,9,her,O,PRP$
3026,3026,9,mansion),O,NN
3027,3027,9,with,O,IN
3028,3028,9,the,O,DT
3029,3029,9,desire,O,NN
3030,3030,9,of,O,IN
3031,3031,9,seeing,O,VBG
3032,3032,9,the,O,DT
3033,3033,9,righteous,O,JJ
3034,3034,9,Nala.,O,NNP
3035,3035,9,And,O,CC
3036,3036,9,in,O,IN
3037,3037,9,the,O,DT
3038,3038,9,yard,O,NN
3039,3039,9,of,O,IN
3040,3040,9,the,O,DT
3041,3041,9,central,O,JJ
3042,3042,9,mansion,O,NN
3043,3043,9,she,O,PRP
3044,3044,9,beheld,O,VBD
3045,3045,9,king,O,VBG
3046,3046,9,Rituparna,B-PER,NNP
3047,3047,9,on,O,IN
3048,3048,9,the,O,DT
3049,3049,9,car,O,NN
3050,3050,9,with,O,IN
3051,3051,9,Varshneya,B-PER,NNP
3052,3052,9,and,O,CC
3053,3053,9,Vahuka.,O,NNP
3054,3054,9,And,O,CC
3055,3055,9,Varshneya,B-PER,NNP
3056,3056,9,and,O,CC
3057,3057,9,"Vahuka,",O,NNP
3058,3058,9,descending,O,VBG
3059,3059,9,for,O,IN
3060,3060,9,that,O,DT
3061,3061,9,excellent,O,JJ
3062,3062,9,"vehicle,",O,NN
3063,3063,9,unyoked,O,VBD
3064,3064,9,the,O,DT
3065,3065,9,"steeds,",O,NN
3066,3066,9,and,O,CC
3067,3067,9,kept,O,VBD
3068,3068,9,the,O,DT
3069,3069,9,vehicle,O,NN
3070,3070,9,itself,O,PRP
3071,3071,9,in,O,IN
3072,3072,9,a,O,DT
3073,3073,9,proper,O,JJ
3074,3074,9,place.,O,NN
3075,3075,9,And,O,CC
3076,3076,9,king,O,VBG
3077,3077,9,Rituparna,B-PER,NNP
3078,3078,9,"also,",O,NN
3079,3079,9,descending,O,VBG
3080,3080,9,from,O,IN
3081,3081,9,the,O,DT
3082,3082,9,"car,",O,NN
3083,3083,9,presented,O,VBD
3084,3084,9,himself,O,PRP
3085,3085,9,before,O,IN
3086,3086,9,king,O,VBG
3087,3087,9,Bhima,B-PER,NNP
3088,3088,9,possessed,O,VBD
3089,3089,9,of,O,IN
3090,3090,9,terrible,O,JJ
3091,3091,9,prowess.,O,NN
3092,3092,9,And,O,CC
3093,3093,9,Bhima,B-PER,NNP
3094,3094,9,received,O,VBD
3095,3095,9,him,O,PRP
3096,3096,9,with,O,IN
3097,3097,9,great,O,JJ
3098,3098,9,"respect,",O,NN
3099,3099,9,for,O,IN
3100,3100,9,in,O,IN
3101,3101,9,the,O,DT
3102,3102,9,absence,O,NN
3103,3103,9,of,O,IN
3104,3104,9,a,O,DT
3105,3105,9,proper,O,JJ
3106,3106,9,"occasion,",O,NN
3107,3107,9,a,O,DT
3108,3108,9,great,O,JJ
3109,3109,9,person,O,NN
3110,3110,9,cannot,O,NN
3111,3111,9,be,O,VB
3112,3112,9,had,O,VBN
3113,3113,9,(as,O,CC
3114,3114,9,a,O,DT
3115,3115,9,guest).,O,NN
3116,3116,9,And,O,CC
3117,3117,9,honoured,O,VBN
3118,3118,9,by,O,IN
3119,3119,9,"Bhima,",B-PER,NNP
3120,3120,9,king,O,VBG
3121,3121,9,Rituparna,B-PER,NNP
3122,3122,9,looked,O,VBD
3123,3123,9,about,O,IN
3124,3124,9,him,O,PRP
3125,3125,9,again,O,RB
3126,3126,9,and,O,CC
3127,3127,9,"again,",O,VB
3128,3128,9,but,O,CC
3129,3129,9,saw,O,VBD
3130,3130,9,no,O,DT
3131,3131,9,traces,O,NNS
3132,3132,9,of,O,IN
3133,3133,9,the,O,DT
3134,3134,9,Swayamvara.,O,NNP
3135,3135,9,And,O,CC
3136,3136,9,the,O,DT
3137,3137,9,ruler,O,NN
3138,3138,9,of,O,IN
3139,3139,9,the,O,DT
3140,3140,9,"Vidarbhas,",O,NNP
3141,3141,9,O,O,NNP
3142,3142,9,"Bharata,",O,NNP
3143,3143,9,approaching,O,VBG
3144,3144,9,"Rituparna,",O,NNP
3145,3145,9,"said,",O,NN
3146,3146,9,'Welcome!,O,NN
3147,3147,9,What,O,WP
3148,3148,9,is,O,VBZ
3149,3149,9,the,O,DT
3150,3150,9,occasion,O,NN
3151,3151,9,of,O,IN
3152,3152,9,this,O,DT
3153,3153,9,thy,O,JJ
3154,3154,9,visit?',O,NN
3155,3155,9,And,O,CC
3156,3156,9,king,O,VBG
3157,3157,9,Bhima,B-PER,NNP
3158,3158,9,asked,O,VBD
3159,3159,9,this,O,DT
3160,3160,9,without,O,IN
3161,3161,9,knowing,O,VBG
3162,3162,9,that,O,IN
3163,3163,9,Rituparna,B-PER,NNP
3164,3164,9,had,O,VBD
3165,3165,9,come,O,VBN
3166,3166,9,to,O,TO
3167,3167,9,obtain,O,VB
3168,3168,9,the,O,DT
3169,3169,9,hand,O,NN
3170,3170,9,of,O,IN
3171,3171,9,his,O,PRP$
3172,3172,9,daughter.,O,NN
3173,3173,9,And,O,CC
3174,3174,9,king,O,VBG
3175,3175,9,"Rituparna,",O,NNP
3176,3176,9,of,O,IN
3177,3177,9,unbaffled,O,JJ
3178,3178,9,prowess,O,NN
3179,3179,9,and,O,CC
3180,3180,9,gifted,O,VBN
3181,3181,9,with,O,IN
3182,3182,9,"intelligence,",O,NN
3183,3183,9,saw,O,NN
3184,3184,9,that,O,IN
3185,3185,9,there,O,EX
3186,3186,9,were,O,VBD
3187,3187,9,no,O,DT
3188,3188,9,other,O,JJ
3189,3189,9,kings,O,NNS
3190,3190,9,or,O,CC
3191,3191,9,princes.,O,NN
3192,3192,9,Nor,O,CC
3193,3193,9,did,O,VBD
3194,3194,9,he,O,PRP
3195,3195,9,hear,O,VB
3196,3196,9,any,O,DT
3197,3197,9,talk,O,NN
3198,3198,9,relating,O,NN
3199,3199,9,to,O,TO
3200,3200,9,the,O,DT
3201,3201,9,"Swayamvara,",O,NNP
3202,3202,9,nor,O,CC
3203,3203,9,saw,O,VBD
3204,3204,9,any,O,DT
3205,3205,9,concourse,O,NN
3206,3206,9,of,O,IN
3207,3207,9,Brahmanas.,O,NNP
3208,3208,9,And,O,CC
3209,3209,9,at,O,IN
3210,3210,9,"this,",O,VB
3211,3211,9,the,O,DT
3212,3212,9,king,O,NN
3213,3213,9,of,O,IN
3214,3214,9,Kosala,B-PLACE,NNP
3215,3215,9,reflected,O,VBD
3216,3216,9,a,O,DT
3217,3217,9,while,O,NN
3218,3218,9,and,O,CC
3219,3219,9,at,O,IN
3220,3220,9,length,O,NN
3221,3221,9,"said,",O,NN
3222,3222,9,'I,O,POS
3223,3223,9,have,O,VBP
3224,3224,9,come,O,VBN
3225,3225,9,here,O,RB
3226,3226,9,to,O,TO
3227,3227,9,pay,O,VB
3228,3228,9,my,O,PRP$
3229,3229,9,respects,O,NNS
3230,3230,9,to,O,TO
3231,3231,9,thee.',O,VB
3232,3232,9,And,O,CC
3233,3233,9,the,O,DT
3234,3234,9,king,O,NN
3235,3235,9,Bhima,B-PER,NNP
3236,3236,9,was,O,VBD
3237,3237,9,struck,O,VBN
3238,3238,9,with,O,IN
3239,3239,9,"astonishment,",O,NN
3240,3240,9,and,O,CC
3241,3241,9,reflected,O,VBN
3242,3242,9,upon,O,IN
3243,3243,9,the,O,DT
3244,3244,9,(probable),O,NNP
3245,3245,9,cause,O,NN
3246,3246,9,of,O,IN
3247,3247,9,Rituparna's,B-PER,NNP
3248,3248,9,"coming,",O,NN
3249,3249,9,having,O,VBG
3250,3250,9,passed,O,VBN
3251,3251,9,over,O,IN
3252,3252,9,a,O,DT
3253,3253,9,hundred,O,CD
3254,3254,9,yojanas.,O,NN
3255,3255,9,And,O,CC
3256,3256,9,he,O,PRP
3257,3257,9,"reflected,",O,VBZ
3258,3258,9,'That,O,IN
3259,3259,9,passing,O,VBG
3260,3260,9,by,O,IN
3261,3261,9,other,O,JJ
3262,3262,9,"sovereigns,",O,NN
3263,3263,9,and,O,CC
3264,3264,9,leaving,O,VBG
3265,3265,9,behind,O,IN
3266,3266,9,him,O,PRP
3267,3267,9,innumerable,O,JJ
3268,3268,9,"countries,",O,NN
3269,3269,9,he,O,PRP
3270,3270,9,should,O,MD
3271,3271,9,come,O,VB
3272,3272,9,simply,O,RB
3273,3273,9,to,O,TO
3274,3274,9,pay,O,VB
3275,3275,9,his,O,PRP$
3276,3276,9,respect,O,NN
3277,3277,9,to,O,TO
3278,3278,9,me,O,PRP
3279,3279,9,is,O,VBZ
3280,3280,9,scarcely,O,RB
3281,3281,9,the,O,DT
3282,3282,9,reason,O,NN
3283,3283,9,of,O,IN
3284,3284,9,his,O,PRP$
3285,3285,9,arrival.,O,NN
3286,3286,9,What,O,WP
3287,3287,9,he,O,PRP
3288,3288,9,assigneth,O,VBZ
3289,3289,9,to,O,TO
3290,3290,9,be,O,VB
3291,3291,9,the,O,DT
3292,3292,9,cause,O,NN
3293,3293,9,of,O,IN
3294,3294,9,his,O,PRP$
3295,3295,9,coming,O,VBG
3296,3296,9,appeareth,O,NNS
3297,3297,9,to,O,TO
3298,3298,9,be,O,VB
3299,3299,9,a,O,DT
3300,3300,9,trifle.,O,NN
3301,3301,9,"However,",O,NN
3302,3302,9,I,O,PRP
3303,3303,9,shall,O,MD
3304,3304,9,learn,O,VB
3305,3305,9,the,O,DT
3306,3306,9,TRUE,O,JJ
3307,3307,9,reason,O,NN
3308,3308,9,in,O,IN
3309,3309,9,the,O,DT
3310,3310,9,future.',O,NN
3311,3311,9,And,O,CC
3312,3312,9,although,O,IN
3313,3313,9,king,O,VBG
3314,3314,9,Bhima,B-PER,NNP
3315,3315,9,thought,O,VBD
3316,3316,9,"so,",O,RB
3317,3317,9,he,O,PRP
3318,3318,9,did,O,VBD
3319,3319,9,not,O,RB
3320,3320,9,dismiss,O,VB
3321,3321,9,Rituparna,B-PER,NNP
3322,3322,9,"summarily,",O,NN
3323,3323,9,but,O,CC
3324,3324,9,said,O,VBD
3325,3325,9,unto,O,IN
3326,3326,9,him,O,PRP
3327,3327,9,again,O,RB
3328,3328,9,and,O,CC
3329,3329,9,"again,",O,VB
3330,3330,9,"'Rest,",O,CD
3331,3331,9,thou,O,JJ
3332,3332,9,art,O,NN
3333,3333,9,weary.',O,NN
3334,3334,9,And,O,CC
3335,3335,9,honoured,O,VBN
3336,3336,9,thus,O,RB
3337,3337,9,by,O,IN
3338,3338,9,the,O,DT
3339,3339,9,pleased,O,JJ
3340,3340,9,"Bhima,",B-PER,NNP
3341,3341,9,king,O,NN
3342,3342,9,Rituparna,B-PER,NNP
3343,3343,9,was,O,VBD
3344,3344,9,"satisfied,",O,VBN
3345,3345,9,and,O,CC
3346,3346,9,with,O,IN
3347,3347,9,a,O,DT
3348,3348,9,delighted,O,JJ
3349,3349,9,"heart,",O,NN
3350,3350,9,he,O,PRP
3351,3351,9,went,O,VBD
3352,3352,9,to,O,TO
3353,3353,9,his,O,PRP$
3354,3354,9,appointed,O,VBN
3355,3355,9,quarters,O,NNS
3356,3356,9,followed,O,VBN
3357,3357,9,by,O,IN
3358,3358,9,the,O,DT
3359,3359,9,servants,O,NNS
3360,3360,9,of,O,IN
3361,3361,9,the,O,DT
3362,3362,9,royal,O,NN
3363,3363,9,"household.""",O,NN
3364,3364,10,"""Vrihadaswa",B-PER,JJ
3365,3365,10,"continued,",O,NN
3366,3366,10,"'And,",O,POS
3367,3367,10,O,O,NNP
3368,3368,10,"king,",O,NN
3369,3369,10,after,O,IN
3370,3370,10,Rituparna,B-PER,NNP
3371,3371,10,had,O,VBD
3372,3372,10,gone,O,VBN
3373,3373,10,away,O,RB
3374,3374,10,with,O,IN
3375,3375,10,"Varshneya,",O,NNP
3376,3376,10,Vahuka,B-PER,NNP
3377,3377,10,took,O,VBD
3378,3378,10,the,O,DT
3379,3379,10,car,O,NN
3380,3380,10,to,O,TO
3381,3381,10,the,O,DT
3382,3382,10,stables.,O,NN
3383,3383,10,And,O,CC
3384,3384,10,there,O,EX
3385,3385,10,freeing,O,VBG
3386,3386,10,the,O,DT
3387,3387,10,"steeds,",O,NN
3388,3388,10,and,O,CC
3389,3389,10,tending,O,VBG
3390,3390,10,them,O,PRP
3391,3391,10,according,O,VBG
3392,3392,10,to,O,TO
3393,3393,10,"rule,",O,NN
3394,3394,10,and,O,CC
3395,3395,10,soothing,O,VBG
3396,3396,10,them,O,PRP
3397,3397,10,"himself,",O,VB
3398,3398,10,sat,O,VBD
3399,3399,10,down,O,RP
3400,3400,10,on,O,IN
3401,3401,10,a,O,DT
3402,3402,10,side,O,NN
3403,3403,10,of,O,IN
3404,3404,10,the,O,DT
3405,3405,10,car.,O,NN
3406,3406,10,"Meanwhile,",O,NNP
3407,3407,10,the,O,DT
3408,3408,10,princess,O,NN
3409,3409,10,of,O,IN
3410,3410,10,"Vidharva,",O,NNP
3411,3411,10,"Damayanti,",B-PER,NNP
3412,3412,10,afflicted,O,VBD
3413,3413,10,with,O,IN
3414,3414,10,"grief,",O,NN
3415,3415,10,having,O,VBG
3416,3416,10,beheld,O,VBN
3417,3417,10,the,O,DT
3418,3418,10,royal,O,JJ
3419,3419,10,son,O,NN
3420,3420,10,of,O,IN
3421,3421,10,"Bhangasura,",O,NNP
3422,3422,10,and,O,CC
3423,3423,10,Varshneya,B-PER,NNP
3424,3424,10,of,O,IN
3425,3425,10,the,O,DT
3426,3426,10,Suta,B-COMMUNITY,NNP
3427,3427,10,"race,",O,NN
3428,3428,10,and,O,CC
3429,3429,10,also,O,RB
3430,3430,10,Vahuka,B-PER,NNP
3431,3431,10,in,O,IN
3432,3432,10,that,O,DT
3433,3433,10,"guise,",O,NN
3434,3434,10,asked,O,VBD
3435,3435,10,"herself,",O,JJ
3436,3436,10,'Whose,O,NNP
3437,3437,10,is,O,VBZ
3438,3438,10,this,O,DT
3439,3439,10,car-rattle?,O,JJ
3440,3440,10,It,O,PRP
3441,3441,10,was,O,VBD
3442,3442,10,loud,O,JJ
3443,3443,10,as,O,IN
3444,3444,10,that,O,DT
3445,3445,10,of,O,IN
3446,3446,10,"Nala,",B-PER,NNP
3447,3447,10,but,O,CC
3448,3448,10,I,O,PRP
3449,3449,10,do,O,VBP
3450,3450,10,not,O,RB
3451,3451,10,see,O,VB
3452,3452,10,the,O,DT
3453,3453,10,ruler,O,NN
3454,3454,10,of,O,IN
3455,3455,10,the,O,DT
3456,3456,10,Nishadhas.,O,NNP
3457,3457,10,"Certainly,",O,NNP
3458,3458,10,Varshneya,B-PER,NNP
3459,3459,10,hath,O,NN
3460,3460,10,learnt,O,VBD
3461,3461,10,the,O,DT
3462,3462,10,art,O,NN
3463,3463,10,from,O,IN
3464,3464,10,"Nala,",B-PER,NNP
3465,3465,10,and,O,CC
3466,3466,10,it,O,PRP
3467,3467,10,is,O,VBZ
3468,3468,10,for,O,IN
3469,3469,10,this,O,DT
3470,3470,10,the,O,DT
3471,3471,10,rattle,O,NN
3472,3472,10,of,O,IN
